QUEST_LV_0100_20180327_000017	,{nl}헤어 코스튬에 능력치를 붙여주는 	레티샤
QUEST_LV_0100_20180327_000018	마법 부여 스크롤	
QUEST_LV_0100_20180327_000019	 같은 소모품과{nl}의상을 멋지게 꾸미는 각종 	레티샤
QUEST_LV_0100_20180327_000020	코스튬	
QUEST_LV_0100_20180327_000021	{nl}그리고 빠른 이동을 도와주는 귀여운 	레티샤
QUEST_LV_0100_20180327_000022	컴패니언	
QUEST_LV_0100_20180327_000023	 까지 다양한 상품이 준비되어있어요.{nl}	레티샤
QUEST_LV_0100_20180327_000024	구매 방법은 원하시는 아이템을 	레티샤
QUEST_LV_0100_20180327_000025	담기	레티샤
QUEST_LV_0100_20180327_000026	 버튼으로 선택하시고 	레티샤
QUEST_LV_0100_20180327_000027	구매 확정	
QUEST_LV_0100_20180327_000028	 버튼으로 구매하실 수 있어요.{nl}	레티샤
QUEST_LV_0100_20180327_000029	이제 샵을 열어드릴 테니 한번 구경해보세요.{nl}그리고 제가 드린 	레티샤
QUEST_LV_0100_20180327_000030	토큰:7일[증정용]	
QUEST_LV_0100_20180327_000031	을 사용하시면 큰 도움이 되어드릴 거에요.{nl}TP샵에서 판매 중인 	레티샤
QUEST_LV_0100_20180327_000032	토큰	
QUEST_LV_0100_20180327_000033	도 추천해 드리니 꼭! 사용해보세요.	레티샤
QUEST_LV_0100_20180327_000034	낚시터 관리인 요하	요하의 미꾸라지통
QUEST_LV_0100_20180327_000035	같이 낚시하실래요?{nl}위쪽 수로에 낚싯대를 담그면 물고기하고 각종 진귀한 물건이 올라와요!{nl}물고기 말고 다른 게 올라오는 이유는..{nl}쉿! 비밀이에요.{nl}	낚시터 관리인 요하
QUEST_LV_0100_20180327_000036	이제 낚시법을 알려드릴게요.{nl}우선 제 낚시상점에서 낚싯대와 미끼를 사시면 준비끝!{nl}위쪽 수로에 가셔서 낚싯대를 사용하고 사신 미끼를 올리면 낚시가 시작돼요.{nl}	낚시터 관리인 요하
QUEST_LV_0100_20180327_000037	낚시에 도움이 되는 떡밥과 낚시 모닥불도 팔고 있으니까 많이 애용해주세요.	낚시터 관리인 요하
QUEST_LV_0100_20180327_000038	여신들께서 전부 사라지시고 난 뒤에 처음으로 나타난 징후 아닙니까.{nl}어쩌면 그 많은 사람중에 누군가가 여신을 돌아오게 할지도 모르잖습니까?	경계병
QUEST_LV_0100_20180327_000039	접수원 도네스	
QUEST_LV_0100_20180327_000040	마침 괜찮은 의뢰가 들어와 있어요.{nl}당신에게 딱! 맞을 것 같은데. 어떠세요?	접수원 도네스
QUEST_LV_0100_20180327_000041	당신에게 적당한 일이에요.{nl}제가 사람 보는 눈 하나는 정확하거든요.	접수원 도네스
QUEST_LV_0100_20180327_000042	이 정도면 의뢰주도 꽤 좋아하겠는데요?{nl}정말 수고하셨어요.	접수원 도네스
QUEST_LV_0100_20180327_000043	비밀의 수호자	
QUEST_LV_0100_20180327_000044	여신께서 이미 예견하신 것이다.{nl}모든 존재는 예지에서 벗어날 수 없다.	비밀의 수호자
QUEST_LV_0100_20180327_000045	연락관 닐스	
QUEST_LV_0100_20180327_000046	안녕하십니까.{nl}혹시 길을 잃은 듯한 어르신을 본 적이 있습니까?{nl}성함은 요나스님이고요.{nl}	연락관 닐스
QUEST_LV_0100_20180327_000047	보지 못하셨다고요.{nl}그 정신으로 어딜 가신걸까..{nl}	연락관 닐스
QUEST_LV_0100_20180327_000048	참. 소개가 늦었군요.{nl}저흰 이 일대에서 사학자들과 함께 자카리엘 대왕의 왕릉에 대해 연구하고 있습니다.{nl}	연락관 닐스
QUEST_LV_0100_20180327_000049	신수의 날과 몬스터로 난리인 판국에 무슨 연구냐고 물으신다면..{nl}최근 연구에 따르면 자카리엘 대왕이 신수의 날과 관련하여 중요한 비밀을 안고 왕릉에 잠들었다는군요.{nl}	연락관 닐스
QUEST_LV_0100_20180327_000050	신수의 재앙이 끝났다고 해서 더는 재앙이 없을 거라고 단언할 수 없는 법.{nl}그리고 사라진 여신을 찾기 위해서라도 왕릉 연구는 꼭 필요합니다.{nl}	연락관 닐스
QUEST_LV_0100_20180327_000051	어쨌든 요나스님을 찾아 주신다면 꼭 제게 알려주세요.{nl}왕릉 연구에 반드시 없어선 안 될 분이거든요.	연락관 닐스
QUEST_LV_0100_20180327_000052	요나스님은 이 왕릉을 대대로 모시던 가문의 후손이십니다.{nl}저희 연구진에게 있어 중요한 분이니 꼭 부탁하겠습니다.	연락관 닐스
QUEST_LV_0100_20180327_000053	기록관 요나스	
QUEST_LV_0100_20180327_000054	우리 가문은 자네를 아주 오랫동안 기다려 왔어.{nl}이제 우리 가문이 지켜온 것을 내어 줄 때가 온 게지.	기록관 요나스
QUEST_LV_0100_20180327_000055	요나스님께서 정신을 차리셨다니 정말 다행입니다. {nl}봉화를 올린 분은 당신이지요? {nl}	연락관 닐스
QUEST_LV_0100_20180327_000056	봉화를 보고 아힐라스님이 오셨습니다.{nl}아래쪽으로 가셔서 만나 보시지요.	연락관 닐스
QUEST_LV_0100_20180327_000057	케펙님께 지원품을 보냈는데 소식이 끊긴 지 오래입니다.{nl}수색 인력이 부족하니 부디 힘을 빌렸으면 합니다.	연락관 닐스
QUEST_LV_0100_20180327_000058	사학자 비어드	
QUEST_LV_0100_20180327_000059	언제나 몬스터의 습격에 대비하는 것이 좋네.{nl}특히나 이런 야외에선 말이지.	사학자 비어드
QUEST_LV_0100_20180327_000060	다음부터 조심하라구.	사학자 비어드
QUEST_LV_0100_20180327_000061	사학자 케펙	
QUEST_LV_0100_20180327_000062	보나마나 닐스가 보냈겠지.{nl}뭐, 급하다면 직접 기록해다가 닐스에게 갖다 주던가.	사학자 케펙
QUEST_LV_0100_20180327_000063	오른쪽 길을 따라 다리를 건너가면 자카리엘 대왕의 유물이 있어.{nl}그걸 기록해서 닐스에게 갖다 주면 닐스도 납득하겠지.	사학자 케펙
QUEST_LV_0100_20180327_000064	이건 케펙님의 보고서.. 용병 미르타님도 찾으셨다고요. {nl}두 분의 안전만 확인된다면야. 수고하셨습니다.	연락관 닐스
QUEST_LV_0100_20180327_000065	아힐라스 요나스	
QUEST_LV_0100_20180327_000066	이제 그 봉인 해제석을 가지고 람스티스 협곡으로 가십시오.{nl}구스타스의 제자가 그 곳의 봉인을 푸는 방법을 차례대로 알려 줄 것입니다.	아힐라스 요나스
QUEST_LV_0100_20180327_000067	아직 안내 받지 못하셨나요?{nl}람스티스 협곡에 있는 구스타스의 제자 입니다.{nl}오직 선택받은 이를 들여보내기 위해 만든 것이니까요.	아힐라스 요나스
QUEST_LV_0100_20180327_000068	구스타스의 제자	
QUEST_LV_0100_20180327_000069	파가사 절벽의 봉인을 푸셨습니까?{nl}이제부터가 시작입니다.	구스타스의 제자
QUEST_LV_0100_20180327_000070	다음 봉인은 무너진 성소로 가는 길에 있어요.{nl}좀 위험하실지도 모르니 준비를 단단히 해 두시는 게 좋겠네요.	구스타스의 제자
QUEST_LV_0100_20180327_000071	저희가 이 순간을 얼마나 기다려 왔는지 모르실 겁니다.{nl}정말 뵙고싶었어요.	구스타스의 제자
QUEST_LV_0100_20180327_000072	구스타스 요나스	
QUEST_LV_0100_20180327_000073	자네로군. {nl}상상했던 것보다 아주 늠름하군 그래.	구스타스 요나스
QUEST_LV_0100_20180327_000074	약을 빼앗아 벌컥벌컥 마시는 요나스의 몸에 뭔가 반응이 있는 것 같다.	
QUEST_LV_0100_20180327_000075	고고학자 데지크	
QUEST_LV_0100_20180327_000076	아이리네라고, 사라진 조수를 찾고 있소. {nl}내가 그녀를 찾으러 갈 수 있도록 주변의 몬스터를 없애 줄 수 있겠소?	고고학자 데지크
QUEST_LV_0100_20180327_000077	뭘 발견해도 흥분하지 말라고 단단히 일러 두었건만.{nl}또 저질렀군.	고고학자 데지크
QUEST_LV_0100_20180327_000078	고맙소.{nl}난 빨리 아이리네를 찾으러 먼저 가보겠소.	고고학자 데지크
QUEST_LV_0100_20180327_000079	기술자 하이넨	
QUEST_LV_0100_20180327_000080	이 케이블카는 상시 운행이긴 하다네.{nl}하지만 주변의 성가신 몬스터들 때문에 요즘 관리가 여간 곤란한 게 아니야.{nl}	기술자 하이넨
QUEST_LV_0100_20180327_000081	좀 정리를 부탁해도 될까?	기술자 하이넨
QUEST_LV_0100_20180327_000082	위험한 몬스터들을 해치고 지나가느니 케이블카를 이용하는 게 더 나을거야.	기술자 하이넨
QUEST_LV_0100_20180327_000083	생각보다 괜찮은 실력이야.{nl}자네에게 좀 더 부탁할 것이 있는데.. 어떤가?	기술자 하이넨
QUEST_LV_0100_20180327_000084	누오토리 절벽의 이상한 결계에서 자꾸 몬스터들이 기어 나오는 것 같아.{nl}그 결계를 좀 없애주겠나?	기술자 하이넨
QUEST_LV_0100_20180327_000085	결계가 부서졌으니 이제 더 관리가 편해 지겠군.	기술자 하이넨
QUEST_LV_0100_20180327_000086	그 결계는.. 어라. 언제 만들어 진 거지?{nl}언젠가부터 있던건데 기억이 잘 안 나네.{nl}	기술자 하이넨
QUEST_LV_0100_20180327_000087	하여간 그 결계 때문에 몬스터가 늘어나는 건 확실해.{nl}	기술자 하이넨
QUEST_LV_0100_20180327_000088	여길 지켜 줄 병사가 너무 적어서 그래. {nl}요즘 같은 시대에 누가 이런 위험한 곳에 오려 하겠어?{nl}	기술자 하이넨
QUEST_LV_0100_20180327_000089	롤란다스 요나스	
QUEST_LV_0100_20180327_000090	자카리엘 대왕이 무얼 지키고 싶어 한 건진 아무도 몰라.{nl}확실한 건 그 비밀을 풀고 싶은 게 우리 인간 뿐만은 아니라는 거야.	롤란다스 요나스
QUEST_LV_0100_20180327_000091	어서 대왕의 열쇠로 돌다리 망터의 모든 봉인들을 풀게.{nl}그 후엔 무엇을 해야 할지 스스로 알게 될 게다.	롤란다스 요나스
QUEST_LV_0100_20180327_000092	아이리네는 찾았지만 구해낼 방도가 없소.{nl}로도마 제2 유적지의 이상한 결계에 묶여 있는데 내 힘으론 도저히..	고고학자 데지크
QUEST_LV_0100_20180327_000093	조수 아이리네	
QUEST_LV_0100_20180327_000094	결계 때문에 꼼짝을 못하겠어요.{nl}어서 절 묶고 있는 결계 좀 어떻게 해주세요.	조수 아이리네
QUEST_LV_0100_20180327_000095	아직인가요? 아이 참..	조수 아이리네
QUEST_LV_0100_20180327_000096	이런 거에 걸릴 줄 제가 알았겠어요?{nl}어휴, 그 남자를 쫓아갔다가 이게 뭐람.	조수 아이리네
QUEST_LV_0100_20180327_000097	아 답답해..	조수 아이리네
QUEST_LV_0100_20180327_000098	용병 글렌	
QUEST_LV_0100_20180327_000099	최근 연구원 실종 사건이 번번히 일어나고 있습니다.{nl}사우가를 잡아 단서를 찾아 볼까 하는데 도와주실 수 있을까요?	용병 글렌
QUEST_LV_0100_20180327_000100	사우가들은 전리품을 공평하게 나눠갖지요.{nl}그 안에서 실종의 실마리를 찾을 수 있을는지.	용병 글렌
QUEST_LV_0100_20180327_000101	다행히 아주 오래 전의 것이로군요.{nl}그렇다면 몬스터에 의한 건 아니라는 건가.	용병 글렌
QUEST_LV_0100_20180327_000102	워낙 위험한 곳이다보니 실족이나 몬스터에 의해서 실종되는 일은 번번하지요.{nl}하지만 제가 찾는 건 그게 아니에요.{nl}	용병 글렌
QUEST_LV_0100_20180327_000103	가끔 어떤 사람들은 실종되어도 다른 분들은 눈치채지 못하는 경우가 있거든요.{nl}마치 기억이 지워진 것 처럼요. 이상하죠?{nl}	용병 글렌
QUEST_LV_0100_20180327_000104	큰일이에요. 몬스터들이 몰려 오는 것 같아요.{nl}제가 풀려났다는 걸 알아챘나봐요.	조수 아이리네
QUEST_LV_0100_20180327_000105	여신께서 당신을 보낸 건가요?{nl}당신이 절 지켜줄 거라곤 꿈에도 생각 못했어요.{nl}	조수 아이리네
QUEST_LV_0100_20180327_000106	그 거대한 전갈은 어디로 간거죠? 큰일이에요!	조수 아이리네
QUEST_LV_0100_20180327_000107	빨리 데지크 선생님께 돌아가야겠어요.{nl}나중에 또 뵈었으면 좋겠네요.	조수 아이리네
QUEST_LV_0100_20180327_000108	누군가 왕릉을 지키는 몬스터에게 이상한 짓을 한 게 틀림없어요.{nl}도대체 무슨 속셈일까요?	조수 아이리네
QUEST_LV_0100_20180327_000109	선생님, 정신 차려 보세요. 선생님!	고고학자 데지크
QUEST_LV_0100_20180327_000110	신입 왕릉 연구원	
QUEST_LV_0100_20180327_000111	버려진 옛 작업장에서 귀중한 연구 자료를 잃어 버렸어요.{nl}분명히 몬스터가 가져가 버렸을텐데, 포기해야 할까요.	신입 왕릉 연구원
QUEST_LV_0100_20180327_000112	왕릉을 제 눈으로 보다니, 그건 너무 기쁘지만 몬스터는 무섭네요.	신입 왕릉 연구원
QUEST_LV_0100_20180327_000113	정말 감사해요.{nl}혹시 모르니 기록 저장소도 확인해 주세요.	신입 왕릉 연구원
QUEST_LV_0100_20180327_000114	이 거대한 협곡 어딘가엔 왕릉으로 가는 입구가 숨겨져 있대요.{nl}여긴 그 협곡의 시작점이고요.{nl}	신입 왕릉 연구원
QUEST_LV_0100_20180327_000115	왕릉 연구를 위해 여러 전문가들이 여기에 와 있어요.{nl}여기서 신수의 날의 실마리를 찾을 수 있을지도 모른다네요.	신입 왕릉 연구원
QUEST_LV_0100_20180327_000116	그런데 협곡에는 식물들도 별로 없는데 어째서 몬스터가 이렇게나 많은 걸까요?	신입 왕릉 연구원
QUEST_LV_0100_20180327_000117	제가 부탁한 것은 어떻게 되었나요? 아직인가요?	신입 왕릉 연구원
QUEST_LV_0100_20180327_000118	댁도 닐스가 보낸 거요?{nl}난 안 가오. {nl}야생화를 연구해야 한단 말이오.{nl}	기록관 요나스
QUEST_LV_0100_20180327_000119	내가 헛것을 본 게로군.{nl}왕국의 광물학자로서 날 지켜준 대가로 사례라도 해야겠어.{nl}	기록관 요나스
QUEST_LV_0100_20180327_000120	그렇지. {nl}닐스에게 내 기록을 받아오게.	기록관 요나스
QUEST_LV_0100_20180327_000121	요나스님께서 자신의 기록을 달라 하셨다고요.{nl}흠..{nl}	연락관 닐스
QUEST_LV_0100_20180327_000122	요나스님은 자카리엘 대왕의 왕릉을 모시는 가문의 당주이십니다.{nl}그 때문에 저희 연구에 없어선 절대 안될 분이지시요.{nl}	연락관 닐스
QUEST_LV_0100_20180327_000123	원래 정정하신 분이었는데 어느 날 갑자기 노망이 드셨어요.{nl}아마.. 요나스님께서 시종과 함께 시찰을 나가시고 나서일 겁니다.{nl}	연락관 닐스
QUEST_LV_0100_20180327_000124	그러다 요나스님은 노망이 든 채로 발견되었고.. {nl}시종은 그대로 실종되었죠.{nl}	연락관 닐스
QUEST_LV_0100_20180327_000125	뭐, 어쨌든.. 알겠습니다. {nl}약을 부탁해 놓았으니 그것도 함께 전해주세요.{nl}	연락관 닐스
QUEST_LV_0100_20180327_000126	정신을 돌아오게 하는 약입니다.{nl}조사단 캠프 오른쪽에 계신 다비오님께 약을 부탁해 놓았습니다.	연락관 닐스
QUEST_LV_0100_20180327_000127	요나스님은 자카리엘 대왕의 왕릉을 모시는 가문의 당주이십니다.{nl}원래 정정하신 분이었는데 어느 날 갑자기 노망이 드셨지요.{nl}	연락관 닐스
QUEST_LV_0100_20180327_000128	요나스님께서 시종과 함께 시찰을 도신다며 나가시고 나서일 겁니다.{nl}요나스님은 노망이 든 채로 발견되었고, 시종은 그대로 실종되었죠.	연락관 닐스
QUEST_LV_0100_20180327_000129	요나스님을 잘 부탁드립니다.{nl}어디 다치시기라도 한다면 정말 큰일납니다.	연락관 닐스
QUEST_LV_0100_20180327_000130	다비오님은 캠프 오른쪽에 계십니다.{nl}약이 잘 들어야 할 텐데.	연락관 닐스
QUEST_LV_0100_20180327_000131	이제서야 전부 기억이 나.{nl}나는 왕릉을 모시는 가문의 당주.. 자네는 누구지?{nl}	기록관 요나스
QUEST_LV_0100_20180327_000132	계시자라. 이게 다 여신의 뜻이라면 이 또한 자격이겠지.{nl}자네는 해야 할 일이 있으니 봉화대 고개로 따라오게.	기록관 요나스
QUEST_LV_0100_20180327_000133	본의 아니게 닐스에게도, 자네에게도 염려를 끼쳤구먼.	기록관 요나스
QUEST_LV_0100_20180327_000134	자네가 주변의 몬스터를 해치우면 그 틈을 타 먼저 봉화대로 가 있겠네.{nl}그럼, 부탁하지.	기록관 요나스
QUEST_LV_0100_20180327_000135	지금이군. 봉화대 고개로 먼저 가 있을테니 따라오게.	기록관 요나스
QUEST_LV_0100_20180327_000136	난 자네가 자격이 있을 거라 믿네.{nl}모든 것은 여신께서 이끄신 게야.	기록관 요나스
QUEST_LV_0100_20180327_000137	드디어 이 비보를 넘겨줄 이를 찾았네.{nl}내 노망이 나버리는 바람에 진즉 알아보지 못한 게 후회스럽군.	기록관 요나스
QUEST_LV_0100_20180327_000138	자카리엘 대왕께서는 우리 선조님께 대왕의 눈과 비보를 부탁하셨네.{nl}대왕의 눈으로 적임자를 찾아 비보를 전해달라 하셨지.{nl}	기록관 요나스
QUEST_LV_0100_20180327_000139	그 적임자의 기준이 무엇인지 잘은 모르겠지만..{nl}여신께서 자카리엘 대왕께 이 세상을 구원할 이에게 도움이 되어 달라고 부탁하셨다는군.{nl}	기록관 요나스
QUEST_LV_0100_20180327_000140	어쩌면 이 모든 게 여신께서 이끄신게 아닐까 싶어.{nl}자네가 그 비보를 가질 자격이 있는지 대왕의 눈에서 확인하게.	기록관 요나스
QUEST_LV_0100_20180327_000141	우리 가문은 왕릉을 수호하는 일 말고도 한 가지 사명이 더 있네.{nl}적임자가 나타날 때 까지 대왕의 비보를 수호하는 것이지.{nl}	기록관 요나스
QUEST_LV_0100_20180327_000142	그 비보가 정확히 무엇인지는 우리도 모르네.{nl}대왕께서 지키라 하셨으니 우리는 그 명을 따르는 게야.	기록관 요나스
QUEST_LV_0100_20180327_000143	약재상	
QUEST_LV_0100_20180327_000144	협곡 메토스라고 이 협곡에서만 나는 박하가 있소.{nl}그걸 가져다 주시오.	약재상
QUEST_LV_0100_20180327_000145	협곡 메토스는 흐려진 정신을 번쩍 들게 하는 데엔 특효요.{nl}특히 오락가락 하는 노인네라면 더욱 좋지.	약재상
QUEST_LV_0100_20180327_000146	그거 맞소. {nl}당신 좀 보는 눈이 있구려?{nl}	약재상
QUEST_LV_0100_20180327_000147	자, 다 되었소. {nl}이걸 다시 다비오에게 갖다 주시오.	약재상
QUEST_LV_0100_20180327_000148	상인 다비오	
QUEST_LV_0100_20180327_000149	그 영감의 약은 갖고 왔어. {nl}하지만 구하느라 얼마나 힘들었다고. 추가 비용을 치뤄 주셔야겠어.{nl}	상인 다비오
QUEST_LV_0100_20180327_000150	이 동네 몬스터들이 가지고 있는 금붙이 정도면 될 거다.{nl}그걸 카파스 가도의 약재상에게 잔금 대신 치뤄 주게.	상인 다비오
QUEST_LV_0100_20180327_000151	이 정도면 충분하군. {nl}다비오가 보냈겠지?{nl}하지만 약효가 제대로 들을려면 한 가지 약재가 더 필요하다오.	약재상
QUEST_LV_0100_20180327_000152	약을 만들려면 원인을 알아내야 하는데 이게 골치아팠다고.{nl}웃기게도, 아주 오래 전에 쓰인 마법이랑 같은 것이였어.{nl}	상인 다비오
QUEST_LV_0100_20180327_000153	소문으로 들은 얘기지만, 자카리엘 대왕은 왕릉을 만들고 나서 모든 인부들의 기억을 지웠다는군.{nl}그게 요나스 영감한테 걸린 마법이야. {nl}그런데 나이 때문에 노망도 온 거지.	상인 다비오
QUEST_LV_0100_20180327_000154	그 영감의 약을 구하는 게 얼마나 힘들었는 줄 알아?{nl}하지만 이 다비오님께서 구할 수 없는 물건은 없지.	상인 다비오
QUEST_LV_0100_20180327_000155	자네가 가져온 걸 벌꿀술에 녹이면 완성이지. {nl}가져가게.	상인 다비오
QUEST_LV_0100_20180327_000156	그 약은 잘 들으니까, 어떻게든 입에 넣기만 하면 될 거야.	상인 다비오
QUEST_LV_0100_20180327_000157	늦었군. {nl}내 기록들은 가지고 왔나?	기록관 요나스
QUEST_LV_0100_20180327_000158	참, 버려진 옛 작업장으로 가봐.{nl}웬 노인이 혼자 돌아다닌다고 하던데 요나스 영감인 것 같아.	상인 다비오
QUEST_LV_0100_20180327_000159	그건 뭔가. 벌꿀 술 냄새가 나는군!	기록관 요나스
QUEST_LV_0100_20180327_000160	머리가 아프군.{nl}여기서 난 뭘 하고 있는 거지?	기록관 요나스
QUEST_LV_0100_20180327_000161	용병 미르타	
QUEST_LV_0100_20180327_000162	수색이라니 정말 다행이네요.{nl}몬스터에게 쫓기느라 지원품이고 뭐고 다 팽개치고 도망쳤거든요.{nl}일단 흩어진 물품부터 찾아주시겠습니까?	용병 미르타
QUEST_LV_0100_20180327_000163	용병 체면에 드릴 말씀이 없네요.{nl}전 신수의 날에도 멀쩡했는데 여긴 무슨 특별한 저주라도 있는 게 틀림 없어요.{nl}	용병 미르타
QUEST_LV_0100_20180327_000164	요청한 지가 언젠데 이제 오는거야.{nl}게다가 미르타는 어딜 갔고 당신은 누구지?	사학자 케펙
QUEST_LV_0100_20180327_000165	바이도타스	
QUEST_LV_0100_20180327_000166	혹시 커닝햄의 전설을 아십니까?{nl}과거, 이 수정광산에 엄청난 마족을 봉인했다는 전설이지요.{nl}	바이도타스
QUEST_LV_0100_20180327_000167	그 마족이 다시 깨어나 부베들을 부리는 건 아닌가 하는 게 제 추측입니다.{nl}주교님께서 꾸신 꿈과 커닝햄의 전설.. 거대한 사건의 예고가 아닐까 하는 생각도 들어요.{nl}	바이도타스
QUEST_LV_0100_20180327_000168	그게 희망일지 절망일지는 오직 여신께서만 알겠지요.{nl}자세한 내용은 광산 2층의 광부휴게실에 책이 있으니 한 번 읽어 보시고요.{nl}	바이도타스
QUEST_LV_0100_20180327_000169	어쨌든, 부베들이 정화 장치를 제대로 부숴 놓은 모양입니다.{nl}끌려간 사람들이 질식할지도 모르니 먼저 수리하는 것이 좋겠습니다.	바이도타스
QUEST_LV_0100_20180327_000170	정화장치는 누구든 쉽게 고칠 수 있습니다만, 부품을 찾는 게 어려울 수도 있습니다.{nl}그럴 땐 제가 드리는 나침반을 사용하세요.{nl}	바이도타스
QUEST_LV_0100_20180327_000171	그럼, 전 따로 할 일이 있으니 3층에서 다시 뵙도록 하지요.{nl}여신의 이름으로 무운을 빌겠습니다.	바이도타스
QUEST_LV_0100_20180327_000172	정화장치 수리가 어려우시면 제가 드린 나침반을 사용해 보세요.{nl}금새 방법을 찾을 수 있을 겁니다.	바이도타스
QUEST_LV_0100_20180327_000173	마을 아주머니	
QUEST_LV_0100_20180327_000174	우릴 구하러 온 거지? 그렇지?	마을 아주머니
QUEST_LV_0100_20180327_000175	아이고, 우린 이제 살았어!	마을 아주머니
QUEST_LV_0100_20180327_000176	마을 소녀	
QUEST_LV_0100_20180327_000177	제발 구해주세요..	마을 소녀
QUEST_LV_0100_20180327_000178	어서 풀어주세요. 부탁이에요..	마을 소녀
QUEST_LV_0100_20180327_000179	약사 아가씨	
QUEST_LV_0100_20180327_000180	저번엔 정말 고마웠습니다.{nl}당신이 아니였다면 그 많은 약 재료를 어떻게 조달했을지..	약사 아가씨
QUEST_LV_0100_20180327_000181	이런 때에 여신께서 계셨으면 어땠을까 싶어요.{nl}더 이상 가슴 아픈 광경은 보고 싶지 않거든요.	약사 아가씨
QUEST_LV_0100_20180327_000182	병사 제이스	
QUEST_LV_0100_20180327_000183	쓰러진 전우들의 몫까지 이 마을을 꼭 지켜낼 겁니다.	병사 제이스
QUEST_LV_0100_20180327_000184	만약 세상이 세 번 더 뒤집힌다 하더라도 부베만큼은 절대 용서 못할 것 같습니다.	병사 제이스
QUEST_LV_0100_20180327_000185	병사 에드가	
QUEST_LV_0100_20180327_000186	동쪽 숲에서 간신히 긁어 모아다 준 소중한 군량입니다.{nl}절대는, 다시는 빼앗기지 않을 겁니다. 절대로요.	병사 에드가
QUEST_LV_0100_20180327_000187	그래도 당신 덕분에 이 정도나 되찾을 수 있었습니다.{nl}보기만 해도 배부른 건.. 아니지만 그래도 기분 좋습니다.	병사 에드가
QUEST_LV_0100_20180327_000188	겔리 고원으로 가는 길은 광산 마을 촌장님께 여쭈어 보십시오.{nl}저는 팔라딘 마스터께 먼저 전갈을 보내 놓도록 하지요.{nl}여신의 가호가 함께하길.	기사단장 우스카
QUEST_LV_0100_20180327_000189	그 구원의 빛이라는 것이 이 석판입니까?{nl}제 눈엔 그저 낡은 석판인 것 같습니다만.{nl}	기사단장 우스카
QUEST_LV_0100_20180327_000190	이 석판의 정체를 알려면 보코르 마스터께 해석을 부탁하는 게 좋겠습니다.{nl}클라페다 주거지구의 끝에 그녀의 집이 있으니 방문해 보세요.	기사단장 우스카
QUEST_LV_0100_20180327_000191	주어진 시간을 효율적으로 사용하세요.{nl}그 누구도 자신의 미래를 전부 알 수는 없답니다.	보코르 마스터
QUEST_LV_0100_20180327_000192	오셨군요.{nl}보코르 마스터께서 뭐라 하시던가요?	기사단장 우스카
QUEST_LV_0100_20180327_000193	그리고.. 보코르 마스터께서 제가 알 거라 그리 말씀하셨다면.{nl}하나 짐작 가는 곳이 있습니다. {nl}	기사단장 우스카
QUEST_LV_0100_20180327_000194	여신께서 말씀하신 드높은 화원이란 분명 겔리 고원 일대를 뜻하는 것일 겁니다.{nl}듣자 하니 오랜 맹약을 위해 팔라딘 마스터께서 그곳으로 오셨다고 하더군요.	기사단장 우스카
QUEST_LV_0100_20180327_000195	어서 오게. 우리 마을의 은인 아니신가.{nl}	광산 마을 촌장
