QUEST_20180327_000056	이벤트 보상 지원병	
QUEST_20180327_000057	워퓰리스의 습격 방어에 참여해주셔서 감사드립니다.	이벤트 보상 지원병
QUEST_20180327_000058	더 지원해 드릴 게 없습니다.	이벤트 보상 지원병
QUEST_20180327_000059	이벤트 도우미	
QUEST_20180327_000060	이벤트에 참여해주셔서 감사드립니다.{nl}모집시간이 끝난 후 제 주변에서 제스쳐를 따라해주세요.{nl}단축키 	이벤트 도우미
QUEST_20180327_000061	로 매크로 창을 열어서 제스쳐를 클릭하시면 사용하실 수 있습니다.	이벤트 도우미
QUEST_20180327_000062	이벤트 진행중에는 참가 하실 수 없습니다.{nl}다음 이벤트에 참여해주세요.	이벤트 도우미
QUEST_20180327_000063	접수원 람다	
QUEST_20180327_000064	오늘은 진행할 수 있는 의뢰가 없네요.	접수원 람다
QUEST_20180327_000065	당신께 벅차보이는 의뢰만 있네요.{nl}다음에 다시 찾아주세요.	접수원 람다
QUEST_20180327_000066	마침 좋은 의뢰가 들어와 있어요.	접수원 람다
QUEST_20180327_000067	접수원 리암	
QUEST_20180327_000068	어서 오세요.{nl}어떤 의뢰를 찾으시나요?	접수원 리암
QUEST_20180327_000069	흠.. 혼자선 힘들 텐데요.{nl}믿을 수 있는 동료와 함께 와 주세요.	접수원 리암
QUEST_20180327_000070	바로 가실건가요?	접수원 람다
QUEST_20180327_000071	이런.. 죄송하지만, 적당한 의뢰가 없네요.{nl}다음에 다시 찾아 오시겠어요?	접수원 리암
QUEST_20180327_000072	욕심도 많으셔라. 진행중인 의뢰가 있으시네요.{nl}의뢰를 끝내고 다시 찾아주세요.	접수원 리암
QUEST_20180327_000073	의뢰는 파티장님만 수락하실 수 있어요.{nl}파티장님을 불러 와 주시겠어요?	접수원 리암
QUEST_20180327_000074	상자에 맞는 열쇠가 필요하다.	
QUEST_20180327_000075	폐허 유적지	
QUEST_20180327_000076	폐허 유적지(권장레벨:120)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?	폐허 유적지
QUEST_20180327_000077	가시 덩굴 숲	
QUEST_20180327_000078	가시 덩굴 숲(권장레벨:175)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?	가시 덩굴 숲
QUEST_20180327_000079	무너진 저택가	
QUEST_20180327_000080	무너진 저택가(권장레벨:160)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?	무너진 저택가
QUEST_20180327_000081	깊숙한 지하감옥	
QUEST_20180327_000082	깊숙한 지하감옥(권장레벨:217)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?	깊숙한 지하감옥
QUEST_20180327_000083	염원의 비석로	
QUEST_20180327_000084	염원의 비석로(권장레벨:180)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?	염원의 비석로
QUEST_20180327_000085	대지의 탑 롤로팬서 구간	
QUEST_20180327_000086	대지의 탑 롤로팬서 구간(권장레벨:260)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?	대지의 탑 알림판
QUEST_20180327_000087	이동	
QUEST_20180327_000088	마스터 NPC에게 바로 이동하시겠습니까?	이동
QUEST_20180327_000089	노인	
QUEST_20180327_000090	의뢰소를 찾아온 건가?{nl}더 많은 사람에게 알리기 위해 다들 클라페다로 넘어갔다네.{nl}의뢰를 받으려면 클라페다로 가보게나.	노인
QUEST_20180327_000091	의뢰소가 클라페다로 이전되었습니다.{nl}의뢰를 위해 찾아오신 분들은 클라페다로 찾아오세요.{nl}내부로 이동하시겠습니까?	이동
QUEST_20180327_000092	보코르 마스터의 집으로 이동하시겠습니까?	이동
QUEST_20180327_000093	하이랜더 마스터의 도장으로 이동하시겠습니까?	이동
QUEST_20180327_000094	파이로맨서 마스터의 연구실로 이동하시겠습니까?	이동
QUEST_20180327_000095	이벤트에 참여해주셔서 감사드립니다.	이벤트 도우미
QUEST_20180327_000096	다음 이벤트에 참여해주세요.	이벤트 도우미
QUEST_20180327_000097	이벤트를 성공하지 못하셨습니다.{nl}다음 이벤트에 참여해주세요.	이벤트 도우미
QUEST_20180327_000098	이벤트 도우미 근처에서 제스쳐를 사용하셔야합니다!{nl}이벤트를 종료하시겠습니까?	이벤트 도우미
QUEST_20180327_000099	퀘스트 선택	
QUEST_20180327_000100	퀘스트 상태변경	퀘스트 상태변경
QUEST_20180327_000101	강제 시작?	강제 시작?
QUEST_20180327_000102	삭제할 아이템	None
QUEST_20180327_000103	GenType 선택	Basic
QUEST_20180327_000104	좌표 선택	Basic
QUEST_20180327_000105	7랭크로 전직하시겠습니까?	Basic
QUEST_20180327_000106	발리스	
QUEST_20180327_000107	실력 향상에는 대련만큼 좋은 게 없지요!{nl}당신도 참가해 보시는 건 어떻습니까?	발리스
QUEST_20180327_000108	헤느리카	
QUEST_20180327_000109	케도라 상단에서 의뢰했던 열쇠 같은데..{nl}제가 좀 더 자세히 살펴봐도 될까요?	헤느리카
QUEST_20180327_000110	플로아나	
QUEST_20180327_000111	열쇠라.. 특별해 보이지는 않지만 케도라 상단에서 찾고 있는 열쇠 같네요.{nl}확인해봐도 될까요?	플로아나
QUEST_20180327_000112	조금 더 모이면 다시 찾아주세요.	헤느리카
QUEST_20180327_000113	상단에서 요청한 양이 있어서 더 모아와 주세요.	플로아나
QUEST_20180327_000114	이제 충분히 모였어요.{nl}모두 도와주신 덕분이에요.	헤느리카
QUEST_20180327_000115	케도라 상단에서도 고마워 할거에요.{nl}도와주셔서 감사합니다.	플로아나
QUEST_20180327_000116	레나	
QUEST_20180327_000117	몬스터나 마족과 싸운 이야기는 많으면 많을수록 여신께 도움이 되지요.{nl}조금 더 자세히 들려주시겠어요?	레나
QUEST_20180327_000118	그걸론 조금 부족하신 것 같아요.{nl}나중에 좀 더 많은 이야기를 들려주시겠어요?	레나
QUEST_20180327_000119	라시아	
QUEST_20180327_000120	새로운 몬스터 이야기인가요?{nl}좀 더 제게 자세히 들려주시겠어요?	라시아
QUEST_20180327_000121	아쉽게도 저에게 이미 들려주신 이야기들 뿐이네요.{nl}다음에 다시 찾아주시겠습니까?	라시아
QUEST_20180327_000122	새로운 지역에 다녀오셨군요.{nl}그 곳은 어떤 곳이였는지 자세히 들려주시겠어요?	레나
QUEST_20180327_000123	이미 저에게 들려 주신 이야기들이네요.{nl}새로운 곳을 탐험하시게 되면 꼭 다시 들러주세요.	레나
QUEST_20180327_000124	신수의 날 이후로 많은 곳이 예전과는 달라졌어요.{nl}당신이 알려주신 정보는 모두에게 큰 도움이 될 겁니다.	라시아
QUEST_20180327_000125	아직 별 다른 이야기는 없는 것 같네요.{nl}새로운 곳을 탐험하게 되면 다시 들러주세요.	라시아
QUEST_20180327_000126	어떤 걸로 교환해드릴까요?	헤느리카
QUEST_20180327_000127	많이 모아오셨네요!{nl}골라 보세요.	플로아나
QUEST_20180327_000128	교환해드릴게 없네요.	플로아나
QUEST_20180327_000129	몇 개가 필요하신가요?	헤느리카
QUEST_20180327_000130	필요한 개수를 알려주십시오.	플로아나
QUEST_20180327_000131	실버가 부족해서 교환해드릴 수 없네요.{nl}다음에 찾아주세요.	헤느리카
QUEST_20180327_000132	실버가 더 필요하겠습니다.	플로아나
QUEST_20180327_000133	8랭크에 오르신 분이시군요.{nl}세상을 위해 힘써주신 분께 드리는 작은 선물이에요.	레나
QUEST_20180327_000134	8랭크 달성을 축하드려요.{nl}계시자님께 여신의 축복이 함께하시길.	라시아
QUEST_20180327_000135	몇 개가 필요하신지 다시 알려주세요.	헤느리카
QUEST_20180327_000136	몇 개가 필요하신지 다시 알려주십시오.	플로아나
QUEST_20180327_000137	큐브를 받으세요.{nl}행운을 빌어요!	헤느리카
QUEST_20180327_000138	큐브가 당신께 도움이 될 거에요.	플로아나
QUEST_20180327_000139	특히 전투에 관한 경험은 지금 같은 시기에 가장 중요한 경험담이지요.	레나
QUEST_20180327_000140	어떤 상황에서 어떤 전략과 전술을 사용했는지.{nl}모든 정보는 가치가 있습니다.	라시아
QUEST_20180327_000141	길드를 지휘하신 경험은 더더욱 값진 경험담이네요.{nl}감사드려요.	레나
QUEST_20180327_000142	지휘자의 전략과 전술 하나하나가 값진 정보입니다.	라시아
QUEST_20180327_000143	마족 소탕 모집원	
QUEST_20180327_000144	마군주 워퓰리스가 침공을 준비하고 있습니다.{nl}마족과의 전투에 함께해주시겠어요?	마족 소탕 모집원
QUEST_20180327_000145	보상을 선택해주세요.	
QUEST_20180327_000146	참여 횟수가 부족합니다.	마족 소탕 모집원
QUEST_20180327_000147	이미 보상을 받으셨습니다.	
QUEST_20180327_000148	감정사 산드라	
QUEST_20180327_000149	안녕하세요. 저는 감정사 산드라입니다.{nl}제게 볼 일이 있으신가요?	감정사 산드라
QUEST_20180327_000150	질문	
QUEST_20180327_000151	질문내용	질문
QUEST_20180327_000152	바카리네의 큐폴	
QUEST_20180327_000153	이미 30회 보상을 모두 받으셨습니다.	바카리네의 큐폴
QUEST_20180327_000154	오늘의 보상을 이미 받으셨습니다.	장난꾸러기 소녀
QUEST_20180327_000155	1~30 사이 번호 중 이전에 선택하지 않은 번호를 입력해주세요!	바카리네의 큐폴
QUEST_20180327_000156	1~30 사이 번호를 선택해주세요.	바카리네의 큐폴
QUEST_20180327_000157	이미 선택하셨던 번호입니다.	큐폴 다이나
QUEST_20180327_000158	이벤트가 종료되었습니다.	
QUEST_20180327_000159	씨앗이 얼마 없어서 하루에 하나씩만 드릴 수 있어요.	헤느리카
QUEST_20180327_000160	오늘 드릴 씨앗은 아까 드리지 않았나요?{nl}주머니를 확인해보세요.	플로아나
QUEST_20180327_000161	씨앗을 잘 심어주세요.{nl}당신께 놀라운 힘을 드릴 거에요.	헤느리카
QUEST_20180327_000162	씨앗에서 싹이 돋고 잘 보살펴주세요.{nl}그러면 여신의 축복이 당신과 함께할 거에요.	플로아나
QUEST_20180327_000163	제미나의 큐폴	
QUEST_20180327_000164	지금은 이벤트에 참여하실 수 없습니다.{nl}3시간 마다 한 번씩 참여하실 수 있습니다.	제미나의 큐폴
QUEST_20180327_000165	이미 진행 중인 이벤트가 있습니다.{nl} 진행중인 이벤트를 취소하실 건가요?	제미나의 큐폴
QUEST_20180327_000166	오늘의 참여횟수를 모두 채우셨습니다.{nl}내일 찾아와 주세요.	제미나의 큐폴
QUEST_20180327_000167	여신님의 선물이 담긴 여섯개의 주사위가 이 도시 안에 숨겨져 있어요.{nl}탐색, 확인 스크롤을 드릴 테니 찾아보세요.{nl}어떤 주사위를 찾으셔도 당신께 도움이 될 거에요!{nl}(채널 이동, 존 이동, 연출에 입장하면 이벤트가 자동 취소 됩니다!)	제미나의 큐폴
QUEST_20180327_000168	자! 주사위를 찾을 수 있는 시간은 10분입니다.{nl}찾는 시간이 10분이 넘어가면 숨겨진 주사위는 사라집니다.	제미나의 큐폴
QUEST_20180327_000169	경고문	
QUEST_20180327_000170	앞에 있는 타보르 동굴로 들어가려는 모든 모험가님들에게 알립니다!{nl}왕국군 측에서 살펴본 결과 해당 던전은 마족들로 가득 찬 소굴입니다.	경고문
QUEST_20180327_000171	{nl}이와 같은 던전이 타 지역 내 여러군데 발견되었으며 던전 내 마족들은 매우 위험합니다!{nl}아울러 별도의 안내가 있을 때 까지 해당 던전의 출입을 자제하시기 바랍니다.	경고문
QUEST_20180327_000172	{nl}진귀한 물품을 얻기위해 기어코 출입을 원하신다면{nl}부디 다른 모험가님들과 함께 출입하시길 당부드립니다!	경고문
QUEST_20180327_000173	앞에 있는 샤레저 묘실로 들어가려는 모든 모험가님들에게 알립니다!{nl}왕국군 측에서 살펴본 결과 해당 던전은 마족들로 가득 찬 소굴입니다.	경고문
QUEST_20180327_000174	앞에 있는 랜시드 미로로 들어가려는 모든 모험가님들에게 알립니다!{nl}왕국군 측에서 살펴본 결과 해당 던전은 마족들로 가득 찬 소굴입니다.	경고문
QUEST_20180327_000175	초기화 지원 큐폴	
QUEST_20180327_000176	매일 스탯, 스킬, 랭크 초기화 아이템을 드리고 있습니다.	초기화 지원 큐폴
QUEST_20180327_000177	오늘은 이미 아이템을 드렸습니다.	초기화 지원 큐폴
QUEST_20180327_000178	소녀	
QUEST_20180327_000179	인간의 자유의지를 막는 일은 여신들께서도 꺼려하는 일입니다.{nl} 그러나 몽크 마스터 올파스 그림이 품고 있는 계획은 그것이 옳건 그르건 많은 사람들을 힘들게 하고 심지어 죽게 만들 수 있습니다.{nl} 저는 그 점이 슬픕니다.	소녀
QUEST_20180327_000180	몽크 마스터가가 왕국 수도의 투기장을 장악하기 위해 암중에서 꾸민 모략들과 포로들을 마음대로 검투사 용병으로 훈련시켜 매매한 일들은 도덕적으로 용납되기 어려운 일입니다.{nl} 그러나 불행히도 올파스 그림은 더 큰 대의를 위해 그 일이 정당화 된다고 믿습니다.	소녀
QUEST_20180327_000181	몽크는 여신과의 관계가 아니라 스스로의 수련을 바탕으로 여신에게 봉사하기 때문에 신앙관이 다른 성직자와 다릅니다.{nl} 그렇지만 올파스 그림이 커세어 마스터와 맺은 계약을 어기고 대금을 주지 않은 일은 상인들도 지닌 신용과 믿음을 저버린 행위입니다.{nl} 그러나 몽크 마스터인 그는 해적 따위와의 약속을 지키는 일이 오히려 세상에 해롭다고 생각합니다.	소녀
QUEST_20180327_000182	몽크들의 신앙관에 따르면 성직자는 여신이 원하는 일이 아니라 여신에게 필요한 일을 해야 합니다.{nl} 몽크 마스터 올파스 그림은 신체의 단련이 깊어질수록 이러한 신념도 깊어져 크게 봐서 여신을 위하는 일이라고 생각되면 무엇이든 할 수 있는 위험한 사람입니다.{nl} 그가 슈바르츠라이터 마스터와 도펠죌트너 마스터 두 사람을 상대로 이중계약을 하고 심지어 그것을 서슴없이 깨뜨릴 때, 그 사실을 안 사람들은 모두 놀라지 않을 수 없었습니다.	소녀
QUEST_20180327_000183	니모켄은 청부살인업자 에보니폰을 거짓으로 고용하는 척 하면서 유인하기 위해 거액을 몽크 마스터에게 빌렸습니다.{nl} 그러나 결국 에보니폰은 잡지 못했고, 들어간 돈은 회수하지 못했습니다.{nl} 따라서 그는 몽크마스터에게 단단히 약점을 잡힌 셈입니다.{nl} 몽크 마스터는 당장은 이 점을 이용할 계획이 없지만, 절대로 그냥 채무관계를 해소하지는 않을 것입니다.	소녀
QUEST_20180327_000184	커세어 마스터 하이레이번은 신수의 날로 육지에 오르게 되면서 인간성이 많이 너그러워졌습니다.{nl} 그러나 그렇다고 해서 그가 이전에 저지른 수많은 범죄 행위가 용서 받을 수는 없습니다.	소녀
QUEST_20180327_000185	커세어 마스터 하이레이번이 가장 심하게 습격한 배는 같은 해적들의 배입니다.{nl} 상선에게선 재물만 털고 보내는 일도 있었지만, 경쟁자인 다른 해적들에게는 무자비한 사람이었습니다.{nl} 그런 그가 사로잡은 포로들을 죽이지 않고 몽크마스터 올파스 그림에게 넘겼는데 돈을 받지 못했으니 하이레이번이 몽크 마스터를 얼마나 싫어할지 짐작하실 수 있을 겁니다.	소녀
QUEST_20180327_000186	어떤 면에서 커세어 마스터 하이레이번은 자신의 운명을 스스로 개척한 사람입니다.{nl} 여신의 운명의 물레 위에서 그가 죽인 대해적 블라디슬로바스와 하이레이번의 무게는 차이가 없었습니다.{nl} 그 운명의 균형을 깨뜨린 것은 그의 의지입니다.{nl} 아니면 그의 교활함이거나…	소녀
QUEST_20180327_000187	바다의 여신 유라테가 조금만 인간에게 관심을 기울였다면, 왕국 해군이 있건 없건, 바다는 평화로왔을 것입니다.{nl} 그러나 막상 유라테 여신이 인간과 다시 접촉을 재개하는데 상황에서, 커세어 마스터 하이레이번은 배를 잃고 육지로 올라와 있습니다.{nl} 모든 것이 신수의 날이 가져온 변화입니다.	소녀
QUEST_20180327_000188	신수의 날로 왕국 해군이 큰 타격을 받은 지금, 커세어 마스터가 다시 바다로 나갈 준비를 서두르지 않는 이유는 세상이 어렵기 때문에 항해하는 선박이 줄어든 탓입니다.{nl} 모순적인 말이지만, 그가 바다로 다시 나가는 날이 온다면, 그것은 왕국의 일상이 회복되어 간다는 증거가 될 수 있습니다.	소녀
QUEST_20180327_000189	신수의 날 이전에 도펠죌트너 마스터 그에라의 부하 용병들이 배를 타고 가다가 커세어 마스터 하이레이번의 해적선을 만나 전멸한 일이 있습니다.{nl} 그 이후로 그에라는 하이레이번을 무척 싫어합니다.{nl} 두 사람 모두 일대일의 대결을 사양하는 사람은 아니지만, 반대로 두 사람 모두 돈 안 되는 일은 하지 않는 성향이라 둘간의 결투가 일어날지 아닐지는 알 수 없는 일입니다.{nl} 그 대결의 승패를 포함해서 말입니다.	소녀
QUEST_20180327_000190	몽크 마스터 올파스 그림이 계약을 일방적으로 어기고 돈을 가로챈 뒤 도펠죌트너 마스터는 언젠간 합법적이고 공개적인 방법으로 몽크 마스터를 혼내줄 방법을 찾고 있습니다.{nl} 그냥 죽이거나 하는 일은 그에게는 흡족하지 않은 일입니다.	소녀
QUEST_20180327_000191	경쟁하는 용병단을 이끄는 처지에서 도펠죌트너 마스터는 전부터 슈바르츠라이터 마스터와는 사이가 좋은 편이 아니었습니다.{nl} 그런데 몽크 마스터와 관련된 계약 사건이 잘못되면서부터는 그 앙금이 더 깊어졌습니다.	소녀
QUEST_20180327_000192	워시크 크리스 슈바르츠라이터 마스터와는 달리 도펠죌트너 마스터 그에라는 용병단의 명성과 위세 그리고 금전상의 이익을 중요시합니다.{nl} 무예와 전략과 전술 등은 모두 이것을 더 극대화하기 위해 존재한다고 그는 생각합니다.	소녀
QUEST_20180327_000193	도펠죌트너 마스터의 이름인 그에라는 본명이 아닙니다.{nl} 따라서 사람들은 그가 귀족 출신이지만, 바로 그렇기 때문에 요병단을 이끄는 처지에서 이름을 감춘다고 생각하기도 하고, 반대로 워낙 신분이 낮은 출신이어서 그렇다고도 합니다.{nl} 저는 그 진실을 알고 있지만, 그의 사적인 비밀을 지키기 위해 아무 말도 드릴 수 없습니다.	소녀
QUEST_20180327_000194	슈바르츠라이터 마스터 워시스는 평민 출신의 현재의 지위를 달성한 인물입니다.{nl} 크리크라는 성은 그의 부하들과 적들이 그의 능력에 감탄하여 붙여준 별명을 성으로 삼은 것입니다.	소녀
QUEST_20180327_000195	도펠죌트너 마스터와 그의 용병단과는 달리 슈바르츠라이터 마스터 워시스 크리크는 전투광에 가깝습니다.{nl} 그러므로 그는 용병단의 전우애를 강조하며, 돈을 버는 목적도 그가 이끄는 용병단과 그 단원들의 윤택함에 있습니다.{nl} 엄격한 군율과 뜨거운 전우애를 바탕으로 뛰어난 실력자들이 모인 집단이 그가 바라는 이상적인 용병단의 모습입니다.	소녀
QUEST_20180327_000196	몽크 마스터 올파스 그림에게서 인수하여 넘겨 받은 부하들이 겪은 일을 알게된 슈바르츠라이터 마스터는 비록 그 일이 자신의 부하가 되기 전의 일이라도 자신의 일처럼 여기고 같이 분노했습니다.{nl} 그 이후로 워시스 크리크는 몽크 마스터 올파스 그림을 매우 싫어하며 커세어 마스터 하이레이번은 물론 자신이 보기에 비정상적으로 용병단을 운영하는 도펠죌트너 마스터도 혐오합니다.	소녀
QUEST_20180327_000197	슈바르츠라이터 마스터 워시스 크리크는 군인으로서 최상급의 인물입니다.{nl} 개인 전투력, 전략과 전술 능력은 물론 정치, 사회, 문화적 교양도 적지 않고 총명합니다.{nl} 그가 왕국군에 봉사하지 않는 이유는 왕국법에 묶인 정규군에서는 그가 원하는 다양한 무기와 전술을 시험해 볼 수 없다고 생각하기 때문입니다.	소녀
QUEST_20180327_000198	슈바르츠라이터 마스터 워시스 크리크는 개방적인 사고를 지녔기에 자신의 용병단에 총이든 뭐든 새로운 무기를 적용하는 일을 주저하지 않습니다.{nl} 이런 면에서 그는 서로 반목하는 4인인 커세어 마스터, 몽크 마스터, 도펠죌트너 마스터 가운데 가장 정상인이라는 평을 듣고 있습니다.	소녀
QUEST_20180327_000199	소드맨 마스터 라슈아는 그의 지나온 삶이 찬란한 군공으로 가득차 있습니다.{nl} 그러나 지금 그의 마음은 감당할 수 없는 왕국의 고난에 대한 비탄으로 가득차 있습니다.	소녀
QUEST_20180327_000200	마리아 리드 펠타스타 마스터는 전투에 참여한 자는 그에 걸맞은 보상을 얻어야 한다고 믿습니다.{nl} 하지만 그 보다 그녀에게 더 중요한 것은 전투에 참가해야 할 명예로운 이유입니다.{nl} 바로 하이랜더 마스터의 설득이 그녀를 움직이지 못하는 이유의 하나이기도 합니다.	소녀
QUEST_20180327_000201	유서 깊은 블랙 가문의 사람인 하이랜더 마스터 더글라스 블랙은 가문이 그에게 제공한 저택만큼이나 오래된 중후한 태도를 지닌 무인입니다.	소녀
QUEST_20180327_000202	저는 바바리안 마스터 윌더 저넛과 그의 일족을 충분히 도울 준비를 갖출 시간이 없었다는 사실 때문에 지금도 그에게 미안한 마음을 품고 있습니다.	소녀
QUEST_20180327_000203	하플라이트 마스터 아이다스 베일러와 그의 연인 플린테스가 가정을 꾸릴 만큼 평화로운 세상이 언젠가 반드시 온다는 사실을 알려주고 싶습니다.	소녀
QUEST_20180327_000204	로델레로 마스터 카미야는 훌륭한 군인이지만, 어떤 군대에 몸 담는 것이 좋은지 그 스스로도 모르고 있습니다.{nl} 저는 그의 선택을 돕는 간섭을 하기보다 그의 선택을 존중하고 싶습니다.	소녀
QUEST_20180327_000205	캐터프랙트 마스터 메멧 쿨라그는 자신의 길을 위해 결혼을 포기하였습니다.{nl} 때문에 그의 후사는 이어지지 않겠지만, 캐터프랙트로서의 그의 업적은 반드시 이어질 것입니다.	소녀
